cve_municipio,Municipio,cve_estado,Estado,CaptacionFeb20,CaptacionAgo20,CrecCaptacion2020,VarCaptacion2020,CarteraFeb20,CarteraAgo20,CrecCartera2020,VarCartera2020,poblacion,defuncionesAgo20,defuncionesTotales20,confirmadosAgo20,confirmadosTotales20,confirmados,negativos,sospechoso,defuncion,activos,Activos_periodo,Muerte_acumuladas,Confirmados_acumulados,Activos_100_mil_hab,Casos_100_mil_hab,Muertes_100_mil_casos
20078.0,ROJAS DE CUAUHTEMOC,20.0,OAXACA,0.01,0.01,0.0,0.0,3.64,3.86,0.21999999999999975,6.043956043956045,1160.0,0.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20079.0,SALINA CRUZ,20.0,OAXACA,2404.73,2559.05,154.32000000000016,6.417352467844628,701.76,672.4,-29.360000000000014,-4.183766529867761,92577.0,101.0,109.0,588.0,699.0,64.0,55.0,12.0,14.0,5.0,8.0,92.0,445.0,8.641455221059227,480.68094667141946,20674.157303370786
20080.0,SAN AGUSTIN AMATENGO,20.0,OAXACA,0.0,0.0,0.0,0.0,1.82,1.45,-0.3700000000000001,-20.329670329670336,1475.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20081.0,SAN AGUSTIN ATENANGO,20.0,OAXACA,0.0,0.0,0.0,0.0,1.15,0.82,-0.32999999999999996,-28.695652173913043,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20082.0,SAN AGUSTIN CHAYUCO,20.0,OAXACA,0.02,0.01,-0.01,-50.0,2.69,3.06,0.3700000000000001,13.754646840148709,4096.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20083.0,SAN AGUSTIN DE LAS JUNTAS,20.0,OAXACA,0.09,0.12,0.03,33.33333333333333,41.56,39.89,-1.6700000000000017,-4.018286814244465,10151.0,5.0,6.0,68.0,104.0,11.0,11.0,0.0,0.0,4.0,6.0,5.0,68.0,59.10747709585262,669.8847404196631,7352.941176470588
20084.0,SAN AGUSTIN ETLA,20.0,OAXACA,0.06,0.08,0.020000000000000004,33.33333333333335,25.45,23.2,-2.25,-8.840864440078589,4278.0,2.0,5.0,42.0,82.0,8.0,6.0,0.0,1.0,1.0,1.0,2.0,41.0,23.37540906965872,958.3917718560075,4878.048780487805
20085.0,SAN AGUSTIN LOXICHA,20.0,OAXACA,0.05,0.03,-0.020000000000000004,-40.0,4.73,4.7,-0.03000000000000025,-0.634249471458781,25684.0,0.0,0.0,5.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,19.46737268338265,0.0
20086.0,SAN AGUSTIN TLACOTEPEC,20.0,OAXACA,0.0,0.0,0.0,0.0,1.09,1.35,0.26,23.853211009174302,980.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20087.0,SAN AGUSTIN YATARENI,20.0,OAXACA,0.04,0.04,0.0,0.0,10.84,10.42,-0.41999999999999993,-3.874538745387457,4610.0,0.0,0.0,31.0,45.0,6.0,3.0,0.0,0.0,2.0,2.0,0.0,30.0,43.38394793926247,650.759219088937,0.0
20088.0,SAN ANDRES CABECERA NUEVA,20.0,OAXACA,0.03,0.04,0.010000000000000002,33.33333333333335,1.07,0.89,-0.18000000000000005,-16.82242990654206,2867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20089.0,SAN ANDRES DINICUITI,20.0,OAXACA,0.0,0.0,0.0,0.0,1.98,1.82,-0.15999999999999992,-8.080808080808078,2199.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20090.0,SAN ANDRES HUAXPALTEPEC,20.0,OAXACA,0.03,0.04,0.010000000000000002,33.33333333333335,12.99,12.24,-0.75,-5.773672055427248,6381.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20091.0,SAN ANDRES HUAYAPAM,20.0,OAXACA,0.06,0.09,0.03,50.0,31.69,30.4,-1.2900000000000027,-4.07068475859893,5655.0,4.0,5.0,62.0,114.0,7.0,2.0,1.0,0.0,2.0,3.0,4.0,62.0,53.05039787798408,1096.3748894783378,6451.612903225806
20092.0,SAN ANDRES IXTLAHUACA,20.0,OAXACA,0.0,0.01,0.01,inf,2.85,3.2,0.3500000000000001,12.280701754385959,1666.0,2.0,3.0,17.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,1020.408163265306,11764.70588235294
20093.0,SAN ANDRES LAGUNAS,20.0,OAXACA,0.0,0.0,0.0,0.0,0.17,0.1,-0.07,-41.17647058823529,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20094.0,SAN ANDRES NUXIÑO,20.0,OAXACA,0.0,0.0,0.0,0.0,0.3,0.25,-0.04999999999999999,-16.666666666666664,1814.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20095.0,SAN ANDRES PAXTLAN,20.0,OAXACA,0.02,0.04,0.02,100.0,1.97,1.71,-0.26,-13.197969543147202,4502.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20096.0,SAN ANDRES SINAXTLA,20.0,OAXACA,0.0,0.01,0.01,inf,3.28,2.38,-0.8999999999999999,-27.439024390243905,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20097.0,SAN ANDRES SOLAGA,20.0,OAXACA,0.0,0.0,0.0,0.0,0.34,0.31,-0.030000000000000027,-8.823529411764708,1779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20098.0,SAN ANDRES TEOTILALPAM,20.0,OAXACA,0.01,0.01,0.0,0.0,1.06,1.02,-0.040000000000000036,-3.7735849056603765,4590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20099.0,SAN ANDRES TEPETLAPA,20.0,OAXACA,0.0,0.0,0.0,0.0,0.06,0.05,-0.009999999999999995,-16.666666666666664,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20101.0,SAN ANDRES ZABACHE,20.0,OAXACA,0.0,0.0,0.0,0.0,0.02,0.0,-0.02,-100.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20102.0,SAN ANDRES ZAUTLA,20.0,OAXACA,0.04,0.04,0.0,0.0,14.24,14.54,0.29999999999999893,2.106741573033699,4838.0,1.0,2.0,10.0,18.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,10.0,20.669698222405952,206.69698222405952,10000.0
20103.0,SAN ANTONINO CASTILLO VELASCO,20.0,OAXACA,0.01,0.03,0.019999999999999997,200.0,11.54,11.48,-0.05999999999999872,-0.5199306759098632,6330.0,11.0,11.0,51.0,56.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,50.0,0.0,789.8894154818325,20000.0
20104.0,SAN ANTONINO EL ALTO,20.0,OAXACA,0.01,0.01,0.0,0.0,0.68,1.02,0.33999999999999997,50.0,2788.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20105.0,SAN ANTONINO MONTE VERDE,20.0,OAXACA,0.0,0.0,0.0,0.0,0.41,0.59,0.18,43.90243902439024,7456.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,13.412017167381974,13.412017167381974,0.0
20106.0,SAN ANTONIO ACUTLA,20.0,OAXACA,0.0,0.0,0.0,0.0,0.32,0.25,-0.07,-21.875,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20107.0,SAN ANTONIO DE LA CAL,20.0,OAXACA,1127.73,667.61,-460.12,-40.80054623003733,105.31,101.77,-3.5400000000000063,-3.361504130661863,25602.0,34.0,40.0,268.0,372.0,44.0,17.0,5.0,2.0,7.0,12.0,30.0,264.0,46.871338176704946,1031.1694398875088,11363.636363636364
20108.0,SAN ANTONIO HUITEPEC,20.0,OAXACA,0.0,0.0,0.0,0.0,1.09,1.0,-0.09000000000000008,-8.25688073394496,4563.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20109.0,SAN ANTONIO NANAHUATIPAM,20.0,OAXACA,0.0,0.0,0.0,0.0,2.72,2.91,0.18999999999999995,6.985294117647056,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20110.0,SAN ANTONIO SINICAHUA,20.0,OAXACA,0.0,0.0,0.0,0.0,0.47,0.51,0.040000000000000036,8.510638297872353,1631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20111.0,SAN ANTONIO TEPETLAPA,20.0,OAXACA,0.0,0.0,0.0,0.0,3.57,3.0,-0.5699999999999998,-15.966386554621847,4460.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20112.0,SAN BALTAZAR CHICHICAPAM,20.0,OAXACA,0.01,0.01,0.0,0.0,2.82,2.86,0.040000000000000036,1.4184397163120588,2610.0,1.0,1.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20113.0,SAN BALTAZAR LOXICHA,20.0,OAXACA,0.01,0.01,0.0,0.0,2.2,2.47,0.27,12.27272727272728,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20114.0,SAN BALTAZAR YATZACHI EL BAJO,20.0,OAXACA,0.0,0.01,0.01,inf,0.11,0.03,-0.08,-72.72727272727273,678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20115.0,SAN BARTOLO COYOTEPEC,20.0,OAXACA,3106.83,2395.92,-710.9099999999999,-22.88216606637633,17.35,16.71,-0.6400000000000006,-3.6887608069164246,10186.0,6.0,10.0,109.0,166.0,17.0,12.0,1.0,0.0,7.0,8.0,6.0,107.0,78.5391714117416,1050.461417632044,5607.476635514018
20116.0,SAN BARTOLOME AYAUTLA,20.0,OAXACA,0.0,0.0,0.0,0.0,0.94,0.87,-0.06999999999999995,-7.4468085106382915,4660.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20117.0,SAN BARTOLOME LOXICHA,20.0,OAXACA,0.0,0.01,0.01,inf,1.01,1.03,0.020000000000000018,1.980198019801982,2423.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20118.0,SAN BARTOLOME QUIALANA,20.0,OAXACA,0.0,0.0,0.0,0.0,0.67,0.63,-0.040000000000000036,-5.97014925373135,2541.0,0.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,39.35458480913026,78.70916961826052,0.0
20119.0,SAN BARTOLOME YUCUAÑE,20.0,OAXACA,0.0,0.0,0.0,0.0,0.8,0.71,-0.09000000000000008,-11.250000000000004,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120.0,SAN BARTOLOME ZOOGOCHO,20.0,OAXACA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121.0,SAN BARTOLO SOYALTEPEC,20.0,OAXACA,0.0,0.0,0.0,0.0,0.52,0.86,0.33999999999999997,65.38461538461537,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20122.0,SAN BARTOLO YAUTEPEC,20.0,OAXACA,0.0,0.0,0.0,0.0,0.13,0.15,0.01999999999999999,15.384615384615374,678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20123.0,SAN BERNARDO MIXTEPEC,20.0,OAXACA,0.01,0.0,-0.01,-100.0,1.61,1.41,-0.20000000000000018,-12.422360248447218,2790.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,71.68458781362007,107.52688172043011,0.0
20124.0,SAN BLAS ATEMPA,20.0,OAXACA,0.12,0.11,-0.009999999999999995,-8.333333333333325,47.71,47.62,-0.09000000000000341,-0.18863969817648485,18929.0,1.0,1.0,27.0,33.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,23.0,5.282899255111205,121.5066828675577,4347.826086956522
20125.0,SAN CARLOS YAUTEPEC,20.0,OAXACA,0.02,0.01,-0.01,-50.0,3.5,3.34,-0.16000000000000014,-4.571428571428571,12562.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20126.0,SAN CRISTOBAL AMATLAN,20.0,OAXACA,0.03,0.01,-0.019999999999999997,-66.66666666666666,1.09,0.92,-0.17000000000000004,-15.596330275229365,5419.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20127.0,SAN CRISTOBAL AMOLTEPEC,20.0,OAXACA,0.0,0.0,0.0,0.0,1.1,1.04,-0.06000000000000005,-5.454545454545457,1147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20128.0,SAN CRISTOBAL LACHIRIOAG,20.0,OAXACA,0.0,0.0,0.0,0.0,0.76,0.79,0.030000000000000027,3.9473684210526327,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20129.0,SAN CRISTOBAL SUCHIXTLAHUACA,20.0,OAXACA,0.0,0.0,0.0,0.0,0.7,0.62,-0.07999999999999996,-11.428571428571422,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20130.0,SAN DIONISIO DEL MAR,20.0,OAXACA,0.02,0.02,0.0,0.0,7.16,7.72,0.5599999999999996,7.8212290502793325,5370.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20131.0,SAN DIONISIO OCOTEPEC,20.0,OAXACA,0.01,0.03,0.019999999999999997,200.0,7.32,7.07,-0.25,-3.4153005464480857,11119.0,2.0,2.0,5.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,35.974458134724344,25000.0
20132.0,SAN DIONISIO OCOTLAN,20.0,OAXACA,0.01,0.01,0.0,0.0,5.52,5.23,-0.28999999999999915,-5.253623188405787,1200.0,0.0,0.0,14.0,19.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,83.33333333333334,1166.6666666666667,0.0
20133.0,SAN ESTEBAN ATATLAHUCA,20.0,OAXACA,0.01,0.0,-0.01,-100.0,2.78,2.83,0.050000000000000266,1.7985611510791477,3894.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20134.0,SAN FELIPE JALAPA DE DIAZ,20.0,OAXACA,25.08,23.66,-1.4199999999999982,-5.661881977671445,18.85,19.66,0.8099999999999987,4.297082228116711,29048.0,5.0,5.0,18.0,19.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,18.0,3.4425778022583313,61.96640044064996,27777.777777777777
20135.0,SAN FELIPE TEJALAPAM,20.0,OAXACA,0.05,0.04,-0.010000000000000002,-20.000000000000007,11.66,11.19,-0.47000000000000064,-4.0308747855917755,8185.0,4.0,4.0,36.0,47.0,4.0,1.0,0.0,1.0,1.0,1.0,4.0,36.0,12.217470983506415,439.8289554062309,11111.111111111111
20136.0,SAN FELIPE USILA,20.0,OAXACA,0.01,0.0,-0.01,-100.0,11.35,12.57,1.2200000000000006,10.74889867841411,12029.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,33.2529719843711,25000.0
20138.0,SAN FRANCISCO CAJONOS,20.0,OAXACA,0.0,0.0,0.0,0.0,0.58,0.44,-0.13999999999999996,-24.13793103448275,446.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20139.0,SAN FRANCISCO CHAPULAPA,20.0,OAXACA,0.01,0.0,-0.01,-100.0,0.25,0.3,0.04999999999999999,19.999999999999996,2140.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20140.0,SAN FRANCISCO CHINDUA,20.0,OAXACA,0.0,0.0,0.0,0.0,1.24,1.21,-0.030000000000000027,-2.4193548387096753,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20141.0,SAN FRANCISCO DEL MAR,20.0,OAXACA,0.03,0.02,-0.009999999999999998,-33.33333333333333,11.45,11.31,-0.1399999999999988,-1.2227074235807711,8091.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20142.0,SAN FRANCISCO HUEHUETLAN,20.0,OAXACA,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20143.0,SAN FRANCISCO IXHUATAN,20.0,OAXACA,0.06,0.03,-0.03,-50.0,14.31,14.39,0.08000000000000007,0.5590496156533842,9296.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,53.78657487091222,40000.0
20144.0,SAN FRANCISCO JALTEPETONGO,20.0,OAXACA,0.0,0.0,0.0,0.0,0.29,0.26,-0.02999999999999997,-10.344827586206884,1024.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20145.0,SAN FRANCISCO LACHIGOLO,20.0,OAXACA,0.03,0.02,-0.009999999999999998,-33.33333333333333,16.68,16.04,-0.6400000000000006,-3.83693045563549,4546.0,1.0,2.0,13.0,32.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,11.0,43.99472063352398,241.97096348438188,9090.909090909092
20146.0,SAN FRANCISCO LOGUECHE,20.0,OAXACA,0.0,0.0,0.0,0.0,0.56,0.68,0.12,21.42857142857142,3026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20147.0,SAN FRANCISCO NUXAÑO,20.0,OAXACA,0.0,0.0,0.0,0.0,0.43,0.4,-0.02999999999999997,-6.976744186046502,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20148.0,SAN FRANCISCO OZOLOTEPEC,20.0,OAXACA,0.0,0.0,0.0,0.0,0.28,0.31,0.02999999999999997,10.714285714285698,1973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20149.0,SAN FRANCISCO SOLA,20.0,OAXACA,0.01,0.01,0.0,0.0,0.42,0.35,-0.07,-16.666666666666675,1773.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20150.0,SAN FRANCISCO TELIXTLAHUACA,20.0,OAXACA,9.64,11.07,1.4299999999999997,14.834024896265552,36.82,37.4,0.5799999999999983,1.5752308527973824,13482.0,10.0,11.0,64.0,102.0,23.0,6.0,0.0,3.0,1.0,5.0,9.0,61.0,37.08648568461653,452.4551253523216,14754.098360655737
20151.0,SAN FRANCISCO TEOPAN,20.0,OAXACA,0.0,0.0,0.0,0.0,0.02,0.01,-0.01,-50.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20152.0,SAN FRANCISCO TLAPANCINGO,20.0,OAXACA,0.0,0.0,0.0,0.0,0.2,0.17,-0.03,-15.000000000000002,2357.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20153.0,SAN GABRIEL MIXTEPEC,20.0,OAXACA,0.01,0.0,-0.01,-100.0,5.39,5.65,0.2600000000000007,4.8237476808905555,5087.0,2.0,2.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,19.657951641438963,137.60566149007275,14285.714285714284
20154.0,SAN ILDEFONSO AMATLAN,20.0,OAXACA,0.0,0.0,0.0,0.0,0.53,0.54,0.010000000000000009,1.8867924528301883,2575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20155.0,SAN ILDEFONSO SOLA,20.0,OAXACA,0.0,0.0,0.0,0.0,0.27,0.21,-0.060000000000000026,-22.222222222222232,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20156.0,SAN ILDEFONSO VILLA ALTA,20.0,OAXACA,0.0,0.0,0.0,0.0,5.64,5.15,-0.4899999999999993,-8.687943262411334,3537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20157.0,SAN JACINTO AMILPAS,20.0,OAXACA,0.27,0.29,0.019999999999999962,7.407407407407396,89.16,86.05,-3.1099999999999994,-3.4881112606550024,18293.0,12.0,16.0,199.0,319.0,26.0,10.0,2.0,2.0,2.0,7.0,12.0,197.0,38.26600338927459,1076.914666812442,6091.370558375635
20158.0,SAN JACINTO TLACOTEPEC,20.0,OAXACA,0.0,0.0,0.0,0.0,2.09,1.97,-0.11999999999999988,-5.741626794258369,2260.0,0.0,0.0,5.0,6.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,221.23893805309734,0.0
20159.0,SAN JERONIMO COATLAN,20.0,OAXACA,0.0,0.0,0.0,0.0,1.31,1.05,-0.26,-19.84732824427481,5501.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.17851299763679,0.0
20160.0,SAN JERONIMO SILACAYOAPILLA,20.0,OAXACA,0.0,0.0,0.0,0.0,1.54,1.39,-0.15000000000000013,-9.740259740259749,1414.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20161.0,SAN JERONIMO SOSOLA,20.0,OAXACA,0.02,0.01,-0.01,-50.0,2.43,2.43,0.0,0.0,2688.0,1.0,3.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,223.2142857142857,16666.666666666664
20162.0,SAN JERONIMO TAVICHE,20.0,OAXACA,0.0,0.0,0.0,0.0,1.68,0.81,-0.8699999999999999,-51.78571428571428,2002.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20163.0,SAN JERONIMO TECOATL,20.0,OAXACA,0.0,0.0,0.0,0.0,2.22,2.06,-0.16000000000000014,-7.207207207207212,1669.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20164.0,SAN JORGE NUCHITA,20.0,OAXACA,0.0,0.0,0.0,0.0,0.9,1.31,0.41000000000000003,45.55555555555555,2937.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20165.0,SAN JOSE AYUQUILA,20.0,OAXACA,0.0,0.0,0.0,0.0,0.43,0.41,-0.020000000000000018,-4.651162790697683,1594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20166.0,SAN JOSE CHILTEPEC,20.0,OAXACA,0.04,0.06,0.019999999999999997,50.0,27.28,26.55,-0.7300000000000004,-2.6759530791788833,12573.0,3.0,4.0,34.0,41.0,0.0,7.0,3.0,0.0,0.0,0.0,3.0,34.0,0.0,270.42074286168776,8823.529411764706
20167.0,SAN JOSE DEL PEÑASCO,20.0,OAXACA,0.0,0.0,0.0,0.0,1.26,1.33,0.07000000000000006,5.555555555555558,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20168.0,SAN JOSE ESTANCIA GRANDE,20.0,OAXACA,0.01,0.01,0.0,0.0,1.03,0.8,-0.22999999999999998,-22.330097087378643,1092.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20169.0,SAN JOSE INDEPENDENCIA,20.0,OAXACA,0.0,0.0,0.0,0.0,3.88,3.89,0.010000000000000231,0.2577319587628857,3825.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20170.0,SAN JOSE LACHIGUIRI,20.0,OAXACA,0.0,0.0,0.0,0.0,0.12,0.1,-0.01999999999999999,-16.666666666666664,3620.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20171.0,SAN JOSE TENANGO,20.0,OAXACA,0.03,0.03,0.0,0.0,4.61,4.01,-0.6000000000000005,-13.015184381778756,18952.0,1.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20172.0,SAN JUAN ACHIUTLA,20.0,OAXACA,0.0,0.0,0.0,0.0,0.48,0.45,-0.02999999999999997,-6.249999999999989,417.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20173.0,SAN JUAN ATEPEC,20.0,OAXACA,0.0,0.0,0.0,0.0,0.38,0.38,0.0,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20174.0,ANIMAS TRUJANO,20.0,OAXACA,0.04,0.05,0.010000000000000002,25.0,22.23,22.37,0.14000000000000057,0.6297795771480041,4207.0,1.0,3.0,37.0,67.0,5.0,5.0,1.0,0.0,1.0,3.0,1.0,34.0,71.30972189208462,808.1768481102924,2941.176470588235
20175.0,SAN JUAN BAUTISTA ATATLAHUCA,20.0,OAXACA,0.0,0.0,0.0,0.0,1.38,1.38,0.0,0.0,1652.0,3.0,3.0,5.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,60.53268765133172,302.6634382566586,60000.0
